img_path,clas,split,resized
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0306-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0306-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0307-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0307-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0308-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0308-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0309-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0309-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0311-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0311-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0312-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0312-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0313-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0313-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0314-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0314-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0315-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0315-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0316-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0316-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0317-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0317-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0318-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0318-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0319-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0319-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0320-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0320-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0323-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0323-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0324-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0324-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0325-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0325-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0326-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0326-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0327-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0327-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0329-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0329-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0330-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0330-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0331-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0331-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0332-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0332-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0333-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0333-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0335-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0335-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0337-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0337-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0338-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0338-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0339-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0339-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0340-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0340-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0341-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0341-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0343-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0343-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0345-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0345-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0346-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0346-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0347-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0347-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0348-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0348-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0349-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0349-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0350-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0350-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0351-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0351-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0353-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0353-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0354-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0354-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0355-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0355-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0356-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0356-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0357-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0357-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0358-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0358-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0359-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0359-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0361-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0361-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0362-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0362-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0363-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0363-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0364-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0364-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0365-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0365-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0367-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0367-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0368-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0368-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0369-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0369-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0370-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0370-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0371-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0371-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0372-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0372-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0374-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0374-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0375-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0375-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0377-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0377-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0379-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0379-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0381-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0381-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0382-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0382-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0383-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0383-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0384-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0384-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0385-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0385-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0386-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0386-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0387-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0387-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0388-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0388-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0389-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0389-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0391-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0391-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0392-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0392-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0393-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0393-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0394-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0394-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0395-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0395-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0399-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0399-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0400-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0400-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0401-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0401-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0403-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0403-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0404-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0404-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0405-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0405-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0408-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0408-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0409-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0409-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0410-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0410-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0411-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0411-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0413-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0413-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0414-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0414-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0416-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0416-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0417-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0417-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0419-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0419-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0420-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0420-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0421-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0421-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0423-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0423-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0424-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0424-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0425-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0425-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0427-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0427-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0428-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0428-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0429-0001-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0429-0001-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0429-0001-0002.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0429-0001-0002.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0429-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0429-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0430-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0430-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0431-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0431-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0432-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0432-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0433-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0433-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0434-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0434-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0435-0001-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0435-0001-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0435-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0435-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0437-0001-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0437-0001-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0437-0001-0002.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0437-0001-0002.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0437-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0437-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0438-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0438-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0439-0001-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0439-0001-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0439-0001-0002.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0439-0001-0002.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0439-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0439-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0440-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0440-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0441-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0441-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0442-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0442-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0444-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0444-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0445-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0445-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0446-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0446-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0447-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0447-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0448-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0448-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0449-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0449-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0450-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0450-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0451-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0451-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0452-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0452-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0453-0001-0002.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0453-0001-0002.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\train\NORMAL\IM-0453-0001.jpeg,NORMAL,train,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/train_NORMAL_IM-0453-0001.jpeg
